id,author,text,likeCount,publishedAt
"Ugy7kga1GfrlBvtrNlZ4AaABAg","@tommyrussell1415","I never noticed it until a friend said something one day.  Then i started paying attention.   I notice as i walk thru a store people then notbto.look me inntge eye n frequently move away.  I just asumed its because im.ugly n physically large with some visible tatts.",5,"2026-04-24T16:29:41Z"
"UgybYG0-A8tbqDdfFtd4AaABAg","@cassierichardson2145","This is so me and i recieve backlash for it. Im just emotionally whole is all and people who aren't can tell and can't take it. Also, people who are emotionally healthy may misinterpret my introverted, walking into a room and not speaking as a threat or unsettling.",4,"2026-04-24T15:57:06Z"
"UgwIfNrgR5kSdXBzbmF4AaABAg","@harryknutts8428","people just have a reaction to people depending on their perception ,  the same as you would have a reaction to finding a lion in your basement you would have a different reaction if you saw a puppy",2,"2026-04-24T15:40:58Z"
"Ugz8vM_GDW81Wg09kqh4AaABAg","@ralts6464","FEAR WILL KEEP THE LOCAL PEOPLE IN LINE",0,"2026-04-24T15:27:38Z"
"UgzHwxxb6zKH-dSy44h4AaABAg","@terrydrums","This is my every day.",24,"2026-04-24T13:20:18Z"
"UgzjNAt9rLNjqS_lmtt4AaABAg","@BrickRockodopolis","Character flaw. In the end I will always be willing to go heels.",6,"2026-04-24T12:58:48Z"
"UgxQPxGCfOu84oE29H14AaABAg","@jokervienna6433","All of this is me. At a former workplace, I got called Meister, Mester, Maestro by basically all colleagues. I didn´t do anything. The bosses didn´t like it though (even if I was just present), so I quit after eight years.",5,"2026-04-24T07:46:50Z"
"UgwjLZfY9G4hy8dp6c14AaABAg","@viralencore85","I rarely say anything at work and people are definitely intimidated by me for sure. I’ve often had women tell me they thought I would be an asshole but once we would talk, they would be shocked I wasn’t some monster.",64,"2026-04-24T06:56:23Z"
"UgzvGFQZ745VBDQQ26N4AaABAg","@joshualett6536","Smelling punks makes punks be punks. You are welcome",1,"2026-04-24T00:36:31Z"
"UgxrNJhneDvhEmtFX7N4AaABAg","@JustTheOpposite","This is me, and although I'm good with it most times, it can be frustrating.",43,"2026-04-23T10:52:36Z"
"Ugy3bYygAJJjr-BE3ph4AaABAg","@LauraKirk-m8w","I concur.",1,"2026-04-22T21:28:11Z"
"Ugx-ZbwaMOwwLunA67F4AaABAg","@LauraKirk-m8w","Justmy breathing makes people avoidme.",12,"2026-04-22T16:34:32Z"
"UgxUszlQ3ikxenpf2Yd4AaABAg","@1978oiram29","I wish this wasn't me tbh. The burden that comes from knowing things, especially at work, isn't a pleasant feeling at all. It is a burden that constantly pulls you into depression. Just saying how i really feel.",67,"2026-04-21T15:37:28Z"
